RR Monitoring Started at Tue Aug  5 02:13:09 AM IST 2025
================================================
Timestamp,Domain,Run,Type,TW6,TW7,TW8,TW9,TW10,TW11,TW12,TW13,TW14,TW19,TW20,TW21,TW22_ANS_decrypt_end,TW22,TW23,TW24,RR_RTT_ms,PowerDNS_RTT_ms,ANS_RTT_ms,Status
2025-08-05 02:23:15,cloudflare.com,103,Global,1754340785.752934,1754340785.753200,1754340785.757242,1754340785.757574,,1754340785.758147,,,,,,,,1754340785.758178,1754340785.760154,1754340785.760159,7.29,0.58,,SUCCESS
2025-08-05 02:23:16,cloudflare.com,104,Global,1754340788.978553,1754340788.978875,1754340788.986689,1754340788.986937,,1754340788.987563,,,,,,,,1754340788.987618,1754340788.990474,1754340788.990485,12.03,0.65,,SUCCESS
2025-08-05 02:23:17,cloudflare.com,105,Global,1754340792.203926,1754340792.204211,1754340792.210981,1754340792.211210,,1754340792.211749,,,,,,,,1754340792.211781,1754340792.214314,1754340792.214324,10.50,0.55,,SUCCESS
2025-08-05 02:23:25,cloudflare.com,106,Global,1754340795.425010,1754340795.425276,1754340795.431795,1754340795.432038,,1754340795.432550,,,,,,,,1754340795.432688,1754340795.434671,1754340795.434675,9.74,0.63,,SUCCESS
2025-08-05 02:23:26,cloudflare.com,107,Global,1754340798.643332,1754340798.643650,1754340798.651180,1754340798.651452,,1754340798.651995,,,,,,,,1754340798.652028,1754340798.654004,1754340798.654009,10.76,0.55,,SUCCESS
2025-08-05 02:23:26,cloudflare.com,108,Global,1754340801.857547,1754340801.857710,1754340801.862359,1754340801.862618,,1754340801.863146,,,,,,,,1754340801.863191,1754340801.865793,1754340801.865797,8.34,0.55,,SUCCESS
2025-08-05 02:23:34,cloudflare.com,109,Global,1754340805.063706,1754340805.063887,1754340805.071857,1754340805.072100,,1754340805.072733,,,,,,,,1754340805.072787,1754340805.075266,1754340805.075274,11.64,0.65,,SUCCESS
2025-08-05 02:23:35,cloudflare.com,110,Global,1754340808.278528,1754340808.278742,1754340808.284102,1754340808.284332,,1754340808.284906,,,,,,,,1754340808.284945,1754340808.286979,1754340808.286983,8.54,0.58,,SUCCESS
2025-08-05 02:23:36,cloudflare.com,111,Global,1754340811.505948,1754340811.506239,1754340811.514803,1754340811.515048,,1754340811.515632,,,,,,,,1754340811.515664,1754340811.518170,1754340811.518180,12.33,0.59,,SUCCESS
2025-08-05 02:23:47,cloudflare.com,112,Global,1754340814.737048,1754340814.737318,1754340814.745051,1754340814.745299,,1754340814.745838,,,,,,,,1754340814.745887,1754340814.748558,1754340814.748661,11.71,0.56,,SUCCESS
2025-08-05 02:23:48,cloudflare.com,113,Global,1754340817.939017,1754340817.939154,1754340817.946962,1754340817.947206,,1754340817.947769,,,,,,,,1754340817.947818,1754340817.950680,1754340817.950694,11.78,0.58,,SUCCESS
2025-08-05 02:23:49,cloudflare.com,114,Global,1754340821.150539,1754340821.150830,1754340821.158929,1754340821.159175,,1754340821.159770,,,,,,,,1754340821.159818,1754340821.162566,1754340821.162571,12.13,0.61,,SUCCESS
2025-08-05 02:23:49,cloudflare.com,115,Global,1754340824.366078,1754340824.366282,1754340824.370728,1754340824.370943,,1754340824.371465,,,,,,,,1754340824.371495,1754340824.373526,1754340824.373530,7.53,0.53,,SUCCESS
2025-08-05 02:23:57,cloudflare.com,116,Global,1754340827.579358,1754340827.579627,1754340827.584273,1754340827.584501,,1754340827.584932,,,,,,,,1754340827.584963,1754340827.586913,1754340827.586918,7.63,0.44,,SUCCESS
2025-08-05 02:23:58,cloudflare.com,117,Global,1754340830.795305,1754340830.795693,1754340830.800658,1754340830.800931,,1754340830.801500,,,,,,,,1754340830.801543,1754340830.804364,1754340830.804375,9.17,0.58,,SUCCESS
2025-08-05 02:23:59,cloudflare.com,118,Global,1754340834.006595,1754340834.006881,1754340834.014050,1754340834.014286,,1754340834.014868,,,,,,,,1754340834.014900,1754340834.017227,1754340834.017238,10.74,0.59,,SUCCESS
2025-08-05 02:24:07,cloudflare.com,119,Global,1754340837.219928,1754340837.220261,1754340837.225364,1754340837.225667,,1754340837.226197,,,,,,,,1754340837.226234,1754340837.229701,1754340837.229716,9.87,0.54,,SUCCESS
2025-08-05 02:24:08,cloudflare.com,120,Global,1754340840.442074,1754340840.442385,1754340840.447218,1754340840.447485,,1754340840.448058,,,,,,,,1754340840.448097,1754340840.450602,1754340840.450607,8.63,0.59,,SUCCESS
2025-08-05 02:24:08,cloudflare.com,121,Global,1754340843.661150,1754340843.661456,1754340843.669647,1754340843.669912,,1754340843.670587,,,,,,,,1754340843.670628,1754340843.674807,1754340843.674823,13.79,0.69,,SUCCESS
2025-08-05 02:24:17,cloudflare.com,122,Global,1754340846.886615,1754340846.886946,1754340846.891398,1754340846.891643,,1754340846.892175,,,,,,,,1754340846.892211,1754340846.894699,1754340846.894704,8.17,0.54,,SUCCESS
2025-08-05 02:24:17,cloudflare.com,123,Global,1754340850.101535,1754340850.101796,1754340850.109189,1754340850.109438,,1754340850.110033,,,,,,,,1754340850.110080,1754340850.112144,1754340850.112149,10.69,0.62,,SUCCESS
2025-08-05 02:24:18,cloudflare.com,124,Global,1754340853.324360,1754340853.324662,1754340853.332124,1754340853.332399,,1754340853.332917,,,,,,,,1754340853.332951,1754340853.335460,1754340853.335465,11.20,0.53,,SUCCESS
2025-08-05 02:24:26,cloudflare.com,125,Global,1754340856.537495,1754340856.537877,1754340856.542801,1754340856.543069,,1754340856.543606,,,,,,,,1754340856.543643,1754340856.546119,1754340856.546124,8.71,0.55,,SUCCESS
2025-08-05 02:24:27,cloudflare.com,126,Global,1754340859.744110,1754340859.744276,1754340859.752260,1754340859.752503,,1754340859.752863,,,,,,,,1754340859.752879,1754340859.755049,1754340859.755062,11.05,0.35,,SUCCESS
2025-08-05 02:24:28,cloudflare.com,127,Global,1754340862.957934,1754340862.958192,1754340862.962987,1754340862.963247,,1754340862.963732,,,,,,,,1754340862.963747,1754340862.966406,1754340862.966417,8.58,0.48,,SUCCESS
2025-08-05 02:24:36,cloudflare.com,128,Global,1754340866.188869,1754340866.189279,1754340866.197081,1754340866.197321,,1754340866.197859,,,,,,,,1754340866.197895,1754340866.202443,1754340866.202450,13.70,0.55,,SUCCESS
2025-08-05 02:24:37,cloudflare.com,129,Global,1754340869.425842,1754340869.426120,1754340869.430804,1754340869.431065,,1754340869.431643,,,,,,,,1754340869.431683,1754340869.435910,1754340869.435919,10.17,0.59,,SUCCESS
2025-08-05 02:24:37,cloudflare.com,130,Global,1754340872.648943,1754340872.649096,1754340872.656332,1754340872.656599,,1754340872.657101,,,,,,,,1754340872.657131,1754340872.659112,1754340872.659117,10.26,0.51,,SUCCESS
2025-08-05 02:24:46,cloudflare.com,131,Global,1754340875.859627,1754340875.859968,1754340875.864464,1754340875.864710,,1754340875.865243,,,,,,,,1754340875.865286,1754340875.867842,1754340875.867847,8.30,0.55,,SUCCESS
2025-08-05 02:24:46,cloudflare.com,132,Global,1754340879.081254,1754340879.081550,1754340879.086482,1754340879.086696,,1754340879.087202,,,,,,,,1754340879.087237,1754340879.089215,1754340879.089221,8.04,0.52,,SUCCESS
2025-08-05 02:24:47,cloudflare.com,133,Global,1754340882.304294,1754340882.304663,1754340882.309995,1754340882.310212,,1754340882.310714,,,,,,,,1754340882.310744,1754340882.312750,1754340882.312755,8.53,0.51,,SUCCESS
2025-08-05 02:24:55,cloudflare.com,134,Global,1754340885.516945,1754340885.517347,1754340885.525425,1754340885.525668,,1754340885.526186,,,,,,,,1754340885.526220,1754340885.528552,1754340885.528557,11.69,0.53,,SUCCESS
2025-08-05 02:24:56,cloudflare.com,135,Global,1754340888.741682,1754340888.741948,1754340888.746544,1754340888.746756,,1754340888.747286,,,,,,,,1754340888.747316,1754340888.749265,1754340888.749271,7.67,0.54,,SUCCESS
2025-08-05 02:24:57,cloudflare.com,136,Global,1754340891.967433,1754340891.967599,1754340891.974252,1754340891.974508,,1754340891.975026,,,,,,,,1754340891.975059,1754340891.977701,1754340891.977712,10.36,0.53,,SUCCESS
2025-08-05 02:25:05,cloudflare.com,137,Global,1754340895.176321,1754340895.176629,1754340895.184291,1754340895.184546,,1754340895.185138,,,,,,,,1754340895.185188,1754340895.189575,1754340895.189582,13.35,0.61,,SUCCESS
2025-08-05 02:25:06,cloudflare.com,138,Global,1754340898.405645,1754340898.405798,1754340898.409920,1754340898.410153,,1754340898.410730,,,,,,,,1754340898.410779,1754340898.415953,1754340898.415967,10.42,0.60,,SUCCESS
2025-08-05 02:25:06,cloudflare.com,139,Global,1754340901.623686,1754340901.623972,1754340901.632401,1754340901.632672,,1754340901.633225,,,,,,,,1754340901.633261,1754340901.635770,1754340901.635775,12.18,0.56,,SUCCESS
2025-08-05 02:25:15,cloudflare.com,140,Global,1754340904.852590,1754340904.852962,1754340904.857893,1754340904.858159,,1754340904.858703,,,,,,,,1754340904.858741,1754340904.863348,1754340904.863356,10.88,0.56,,SUCCESS
2025-08-05 02:25:15,cloudflare.com,141,Global,1754340908.071666,1754340908.071933,1754340908.079133,1754340908.079398,,1754340908.079942,,,,,,,,1754340908.079972,1754340908.081916,1754340908.081922,10.33,0.55,,SUCCESS
2025-08-05 02:25:16,cloudflare.com,142,Global,1754340911.291327,1754340911.291621,1754340911.296993,1754340911.297213,,1754340911.297733,,,,,,,,1754340911.297767,1754340911.301083,1754340911.301098,9.88,0.53,,SUCCESS
2025-08-05 02:25:24,cloudflare.com,143,Global,1754340914.507728,1754340914.508147,1754340914.515171,1754340914.515473,,1754340914.516098,,,,,,,,1754340914.516138,1754340914.521087,1754340914.521096,13.47,0.64,,SUCCESS
2025-08-05 02:25:25,cloudflare.com,144,Global,1754340917.727998,1754340917.728248,1754340917.732934,1754340917.733268,,1754340917.733837,,,,,,,,1754340917.733882,1754340917.736668,1754340917.736675,8.78,0.58,,SUCCESS
2025-08-05 02:25:26,cloudflare.com,145,Global,1754340920.945533,1754340920.945804,1754340920.953466,1754340920.953700,,1754340920.954250,,,,,,,,1754340920.954299,1754340920.957164,1754340920.957174,11.74,0.57,,SUCCESS
2025-08-05 02:25:34,cloudflare.com,146,Global,1754340924.149776,1754340924.150160,1754340924.158105,1754340924.158352,,1754340924.158911,,,,,,,,1754340924.158952,1754340924.163250,1754340924.163256,13.56,0.57,,SUCCESS
2025-08-05 02:25:35,cloudflare.com,147,Global,1754340927.379952,1754340927.380141,1754340927.387798,1754340927.388031,,1754340927.388602,,,,,,,,1754340927.388646,1754340927.391230,1754340927.391237,11.37,0.59,,SUCCESS
2025-08-05 02:25:35,cloudflare.com,148,Global,1754340930.607906,1754340930.608052,1754340930.614026,1754340930.614273,,1754340930.614821,,,,,,,,1754340930.614853,1754340930.616861,1754340930.616866,9.04,0.56,,SUCCESS
=== RR MONITORING SUMMARY ===
Total requests processed: 148
Successful requests: 148
Custom domain requests: 50
Global domain requests: 98
Monitoring ended at: Tue Aug  5 02:51:19 AM IST 2025
