RR Monitoring Started at Thu Jul 31 03:21:01 PM IST 2025
================================================
Timestamp,Domain,Run,Type,TW6,TW7,TW8,TW9,TW10,TW11,TW12,TW13,TW14,TW19,TW20,TW21,TW22_ANS_decrypt_end,TW22,TW23,TW24,RR_RTT_ms,PowerDNS_RTT_ms,ANS_RTT_ms,Status
2025-07-31 16:18:47,yahoo.com,910,Global,1753958919.726223,1753958919.726509,1753958919.735641,1753958919.735902,,1753958919.736524,,,,,,,,1753958919.736573,1753958919.739376,1753958919.739381,13.27,0.64,,SUCCESS
2025-07-31 16:18:47,yahoo.com,911,Global,1753958922.939336,1753958922.939846,1753958922.944996,1753958922.945259,,1753958922.945919,,,,,,,,1753958922.945961,1753958922.949006,1753958922.949012,9.77,0.67,,SUCCESS
2025-07-31 16:18:59,yahoo.com,912,Global,1753958926.143445,1753958926.143826,1753958926.152476,1753958926.152907,,1753958926.153522,,,,,,,,1753958926.153563,1753958926.156581,1753958926.156586,13.23,0.63,,SUCCESS
2025-07-31 16:18:59,yahoo.com,913,Global,1753958929.353273,1753958929.353544,1753958929.358773,1753958929.359045,,1753958929.359663,,,,,,,,1753958929.359703,1753958929.363043,1753958929.363055,9.89,0.63,,SUCCESS
2025-07-31 16:19:00,yahoo.com,914,Global,1753958932.560873,1753958932.561158,1753958932.572563,1753958932.572859,,1753958932.573456,,,,,,,,1753958932.573535,1753958932.576796,1753958932.576808,16.04,0.64,,SUCCESS
2025-07-31 16:19:01,yahoo.com,915,Global,1753958935.770426,1753958935.770755,1753958935.780321,1753958935.780655,,1753958935.781268,,,,,,,,1753958935.781307,1753958935.784610,1753958935.784622,14.31,0.62,,SUCCESS
2025-07-31 16:19:09,yahoo.com,916,Global,1753958938.980428,1753958938.980946,1753958938.992236,1753958938.992540,,1753958938.993156,,,,,,,,1753958938.993212,1753958938.996318,1753958938.996324,15.99,0.63,,SUCCESS
2025-07-31 16:19:09,yahoo.com,917,Global,1753958942.193916,1753958942.194214,1753958942.203289,1753958942.203615,,1753958942.204245,,,,,,,,1753958942.204286,1753958942.207161,1753958942.207166,13.35,0.62,,SUCCESS
2025-07-31 16:19:10,yahoo.com,918,Global,1753958945.405056,1753958945.405329,1753958945.410630,1753958945.410903,,1753958945.411545,,,,,,,,1753958945.411584,1753958945.414740,1753958945.414754,9.82,0.65,,SUCCESS
2025-07-31 16:19:18,yahoo.com,919,Global,1753958948.608845,1753958948.609198,1753958948.614782,1753958948.615063,,1753958948.615607,,,,,,,,1753958948.615649,1753958948.618604,1753958948.618610,9.87,0.56,,SUCCESS
2025-07-31 16:19:19,yahoo.com,920,Global,1753958951.810841,1753958951.811158,1753958951.818135,1753958951.818408,,1753958951.819076,,,,,,,,1753958951.819116,1753958951.822124,1753958951.822129,11.39,0.68,,SUCCESS
2025-07-31 16:19:19,yahoo.com,921,Global,1753958955.014890,1753958955.015151,1753958955.025412,1753958955.025741,,1753958955.026347,,,,,,,,1753958955.026387,1753958955.029671,1753958955.029686,14.91,0.62,,SUCCESS
