timestamp,domain,iteration,dns_type,query_time,response_time,total_rtt,packet_size,success
2025-09-02T08:54:05.720791,youtube.com,45,dnscrypt,,,20.081043243408203,,True
2025-09-02T08:54:05.720812,youtube.com,46,dnscrypt,,,19.67144012451172,,True
2025-09-02T08:54:05.720832,youtube.com,47,dnscrypt,,,19.581317901611328,,True
2025-09-02T08:54:05.720852,youtube.com,48,dnscrypt,,,20.98679542541504,,True
2025-09-02T08:54:05.720872,youtube.com,49,dnscrypt,,,20.264387130737305,,True
2025-09-02T08:54:05.720892,youtube.com,50,dnscrypt,,,19.65475082397461,,True
2025-09-02T08:54:05.720912,youtube.com,51,dnscrypt,,,42.78898239135742,,True
2025-09-02T08:54:05.720933,youtube.com,52,dnscrypt,,,20.506858825683594,,True
2025-09-02T08:54:05.720953,youtube.com,53,dnscrypt,,,20.44963836669922,,True
2025-09-02T08:54:05.720973,youtube.com,54,dnscrypt,,,20.027637481689453,,True
2025-09-02T08:54:05.720993,youtube.com,55,dnscrypt,,,20.235538482666016,,True
2025-09-02T08:54:05.721013,youtube.com,56,dnscrypt,,,22.58896827697754,,True
2025-09-02T08:54:05.721033,youtube.com,57,dnscrypt,,,20.08986473083496,,True
2025-09-02T08:54:05.721053,youtube.com,58,dnscrypt,,,19.744873046875,,True
2025-09-02T08:54:05.721074,youtube.com,59,dnscrypt,,,19.655466079711914,,True
2025-09-02T08:54:05.721095,youtube.com,60,dnscrypt,,,19.701004028320312,,True
2025-09-02T08:54:05.721115,youtube.com,61,dnscrypt,,,10054.27598953247,,True
2025-09-02T08:54:05.721136,youtube.com,62,dnscrypt,,,21.071195602416992,,True
2025-09-02T08:54:05.721156,youtube.com,63,dnscrypt,,,20.078182220458984,,True
2025-09-02T08:54:05.721176,youtube.com,64,dnscrypt,,,20.688772201538086,,True
2025-09-02T08:54:05.721196,youtube.com,65,dnscrypt,,,20.148038864135742,,True
2025-09-02T08:54:05.721217,youtube.com,66,dnscrypt,,,20.038127899169922,,True
2025-09-02T08:54:05.721237,youtube.com,67,dnscrypt,,,19.773483276367188,,True
2025-09-02T08:54:05.721257,youtube.com,68,dnscrypt,,,19.435405731201172,,True
2025-09-02T08:54:05.721277,youtube.com,69,dnscrypt,,,20.198822021484375,,True
2025-09-02T08:54:05.721298,youtube.com,70,dnscrypt,,,19.70362663269043,,True
2025-09-02T08:54:05.721318,youtube.com,71,dnscrypt,,,5048.7518310546875,,True
2025-09-02T08:54:05.721339,youtube.com,72,dnscrypt,,,22.051572799682617,,True
2025-09-02T08:54:05.721364,youtube.com,73,dnscrypt,,,20.404338836669922,,True
2025-09-02T08:54:05.721384,youtube.com,74,dnscrypt,,,20.07460594177246,,True
2025-09-02T08:54:05.721404,youtube.com,75,dnscrypt,,,20.16735076904297,,True
2025-09-02T08:54:05.721425,youtube.com,76,dnscrypt,,,20.29109001159668,,True
2025-09-02T08:54:05.721445,youtube.com,77,dnscrypt,,,20.130395889282227,,True
2025-09-02T08:54:05.721464,youtube.com,78,dnscrypt,,,19.603252410888672,,True
2025-09-02T08:54:05.721485,youtube.com,79,dnscrypt,,,19.35434341430664,,True
2025-09-02T08:54:05.721505,youtube.com,80,dnscrypt,,,19.844532012939453,,True
2025-09-02T08:54:05.721525,youtube.com,81,dnscrypt,,,42.14978218078613,,True
2025-09-02T08:54:05.721546,youtube.com,82,dnscrypt,,,20.74146270751953,,True
2025-09-02T08:54:05.721566,youtube.com,83,dnscrypt,,,19.537925720214844,,True
2025-09-02T08:54:05.721587,youtube.com,84,dnscrypt,,,20.06244659423828,,True
2025-09-02T08:54:05.721607,youtube.com,85,dnscrypt,,,23.265838623046875,,True
2025-09-02T08:54:05.721627,youtube.com,86,dnscrypt,,,20.10798454284668,,True
2025-09-02T08:54:05.721647,youtube.com,87,dnscrypt,,,20.28179168701172,,True
2025-09-02T08:54:05.721668,youtube.com,88,dnscrypt,,,20.189523696899414,,True
2025-09-02T08:54:05.721688,youtube.com,89,dnscrypt,,,21.024703979492188,,True
2025-09-02T08:54:05.721708,youtube.com,90,dnscrypt,,,19.435644149780273,,True
2025-09-02T08:54:05.721728,youtube.com,91,dnscrypt,,,10053.864240646362,,True
2025-09-02T08:54:05.721749,youtube.com,92,dnscrypt,,,20.51568031311035,,True
2025-09-02T08:54:05.721775,youtube.com,93,dnscrypt,,,19.626617431640625,,True
2025-09-02T08:54:05.721796,youtube.com,94,dnscrypt,,,19.664287567138672,,True
2025-09-02T08:54:05.721815,youtube.com,95,dnscrypt,,,20.12801170349121,,True
2025-09-02T08:54:05.721835,youtube.com,96,dnscrypt,,,20.731449127197266,,True
2025-09-02T08:54:05.721855,youtube.com,97,dnscrypt,,,21.37160301208496,,True
2025-09-02T08:54:05.721876,youtube.com,98,dnscrypt,,,19.90485191345215,,True
2025-09-02T08:54:05.721896,youtube.com,99,dnscrypt,,,19.715070724487305,,True
2025-09-02T08:54:05.721916,youtube.com,100,dnscrypt,,,20.296096801757812,,True
2025-09-02T08:54:05.721937,cloudflare.com,1,dnscrypt,,,10053.972721099854,,True
2025-09-02T08:54:05.721958,cloudflare.com,2,dnscrypt,,,20.7827091217041,,True
2025-09-02T08:54:05.721979,cloudflare.com,3,dnscrypt,,,19.954919815063477,,True
2025-09-02T08:54:05.721999,cloudflare.com,4,dnscrypt,,,20.06220817565918,,True
2025-09-02T08:54:05.722020,cloudflare.com,5,dnscrypt,,,20.540237426757812,,True
2025-09-02T08:54:05.722040,cloudflare.com,6,dnscrypt,,,20.83873748779297,,True
2025-09-02T08:54:05.722060,cloudflare.com,7,dnscrypt,,,19.65785026550293,,True
2025-09-02T08:54:05.722081,cloudflare.com,8,dnscrypt,,,21.264314651489258,,True
2025-09-02T08:54:05.722101,cloudflare.com,9,dnscrypt,,,20.298242568969727,,True
2025-09-02T08:54:05.722164,cloudflare.com,10,dnscrypt,,,20.09439468383789,,True
2025-09-02T08:54:05.722186,cloudflare.com,11,dnscrypt,,,42.18435287475586,,True
2025-09-02T08:54:05.722207,cloudflare.com,12,dnscrypt,,,21.07095718383789,,True
2025-09-02T08:54:05.722227,cloudflare.com,13,dnscrypt,,,20.70450782775879,,True
2025-09-02T08:54:05.722247,cloudflare.com,14,dnscrypt,,,19.633769989013672,,True
2025-09-02T08:54:05.722267,cloudflare.com,15,dnscrypt,,,19.649267196655273,,True
2025-09-02T08:54:05.722288,cloudflare.com,16,dnscrypt,,,19.893407821655273,,True
2025-09-02T08:54:05.722308,cloudflare.com,17,dnscrypt,,,20.788192749023438,,True
2025-09-02T08:54:05.722329,cloudflare.com,18,dnscrypt,,,19.703388214111328,,True
2025-09-02T08:54:05.722349,cloudflare.com,19,dnscrypt,,,20.537614822387695,,True
2025-09-02T08:54:05.722369,cloudflare.com,20,dnscrypt,,,20.215272903442383,,True
2025-09-02T08:54:05.722390,cloudflare.com,21,dnscrypt,,,10054.80670928955,,True
2025-09-02T08:54:05.722411,cloudflare.com,22,dnscrypt,,,20.80821990966797,,True
2025-09-02T08:54:05.722431,cloudflare.com,23,dnscrypt,,,20.670175552368164,,True
2025-09-02T08:54:05.722464,cloudflare.com,24,dnscrypt,,,19.784212112426758,,True
2025-09-02T08:54:05.722485,cloudflare.com,25,dnscrypt,,,19.52385902404785,,True
2025-09-02T08:54:05.722505,cloudflare.com,26,dnscrypt,,,20.051956176757812,,True
2025-09-02T08:54:05.722525,cloudflare.com,27,dnscrypt,,,20.417213439941406,,True
2025-09-02T08:54:05.722546,cloudflare.com,28,dnscrypt,,,19.936800003051758,,True
2025-09-02T08:54:05.722567,cloudflare.com,29,dnscrypt,,,20.53976058959961,,True
2025-09-02T08:54:05.722587,cloudflare.com,30,dnscrypt,,,19.870996475219727,,True
2025-09-02T08:54:05.722607,cloudflare.com,31,dnscrypt,,,42.763471603393555,,True
2025-09-02T08:54:05.722627,cloudflare.com,32,dnscrypt,,,20.555973052978516,,True
2025-09-02T08:54:05.722647,cloudflare.com,33,dnscrypt,,,19.860506057739258,,True
2025-09-02T08:54:05.722668,cloudflare.com,34,dnscrypt,,,19.810199737548828,,True
2025-09-02T08:54:05.722688,cloudflare.com,35,dnscrypt,,,20.116090774536133,,True
2025-09-02T08:54:05.722708,cloudflare.com,36,dnscrypt,,,20.734310150146484,,True
2025-09-02T08:54:05.722728,cloudflare.com,37,dnscrypt,,,20.46656608581543,,True
2025-09-02T08:54:05.722749,cloudflare.com,38,dnscrypt,,,20.111560821533203,,True
2025-09-02T08:54:05.722777,cloudflare.com,39,dnscrypt,,,20.776033401489258,,True
2025-09-02T08:54:05.722798,cloudflare.com,40,dnscrypt,,,19.533157348632812,,True
2025-09-02T08:54:05.722818,cloudflare.com,41,dnscrypt,,,10053.626775741577,,True
2025-09-02T08:54:05.722839,cloudflare.com,42,dnscrypt,,,20.656108856201172,,True
2025-09-02T08:54:05.722859,cloudflare.com,43,dnscrypt,,,20.055532455444336,,True
2025-09-02T08:54:05.722879,cloudflare.com,44,dnscrypt,,,20.607471466064453,,True
2025-09-02T08:54:05.722900,cloudflare.com,45,dnscrypt,,,20.567655563354492,,True
2025-09-02T08:54:05.722920,cloudflare.com,46,dnscrypt,,,20.32303810119629,,True
2025-09-02T08:54:05.722940,cloudflare.com,47,dnscrypt,,,20.058155059814453,,True
2025-09-02T08:54:05.722960,cloudflare.com,48,dnscrypt,,,20.041227340698242,,True
2025-09-02T08:54:05.722980,cloudflare.com,49,dnscrypt,,,19.821882247924805,,True
2025-09-02T08:54:05.723000,cloudflare.com,50,dnscrypt,,,19.774436950683594,,True
2025-09-02T08:54:05.723021,cloudflare.com,51,dnscrypt,,,42.481422424316406,,True
2025-09-02T08:54:05.723041,cloudflare.com,52,dnscrypt,,,20.905494689941406,,True
2025-09-02T08:54:05.723061,cloudflare.com,53,dnscrypt,,,20.28059959411621,,True
2025-09-02T08:54:05.723081,cloudflare.com,54,dnscrypt,,,20.839452743530273,,True
2025-09-02T08:54:05.723101,cloudflare.com,55,dnscrypt,,,20.200490951538086,,True
2025-09-02T08:54:05.723122,cloudflare.com,56,dnscrypt,,,19.887208938598633,,True
2025-09-02T08:54:05.723143,cloudflare.com,57,dnscrypt,,,19.9127197265625,,True
2025-09-02T08:54:05.723163,cloudflare.com,58,dnscrypt,,,20.591020584106445,,True
2025-09-02T08:54:05.723184,cloudflare.com,59,dnscrypt,,,19.652366638183594,,True
2025-09-02T08:54:05.723205,cloudflare.com,60,dnscrypt,,,19.8211669921875,,True
2025-09-02T08:54:05.723225,cloudflare.com,61,dnscrypt,,,10053.209781646729,,True
2025-09-02T08:54:05.723245,cloudflare.com,62,dnscrypt,,,20.788908004760742,,True
2025-09-02T08:54:05.723266,cloudflare.com,63,dnscrypt,,,20.66516876220703,,True
2025-09-02T08:54:05.723286,cloudflare.com,64,dnscrypt,,,20.241737365722656,,True
2025-09-02T08:54:05.723306,cloudflare.com,65,dnscrypt,,,19.763469696044922,,True
2025-09-02T08:54:05.723327,cloudflare.com,66,dnscrypt,,,19.749164581298828,,True
2025-09-02T08:54:05.723347,cloudflare.com,67,dnscrypt,,,20.512104034423828,,True
2025-09-02T08:54:05.723367,cloudflare.com,68,dnscrypt,,,20.042896270751953,,True
2025-09-02T08:54:05.723387,cloudflare.com,69,dnscrypt,,,20.712852478027344,,True
2025-09-02T08:54:05.723407,cloudflare.com,70,dnscrypt,,,20.610332489013672,,True
2025-09-02T08:54:05.723427,cloudflare.com,71,dnscrypt,,,10056.143999099731,,True
2025-09-02T08:54:05.723447,cloudflare.com,72,dnscrypt,,,22.44257926940918,,True
2025-09-02T08:54:05.723467,cloudflare.com,73,dnscrypt,,,22.02010154724121,,True
2025-09-02T08:54:05.723488,cloudflare.com,74,dnscrypt,,,21.00658416748047,,True
2025-09-02T08:54:05.723513,cloudflare.com,75,dnscrypt,,,20.756244659423828,,True
2025-09-02T08:54:05.723534,cloudflare.com,76,dnscrypt,,,20.908832550048828,,True
2025-09-02T08:54:05.723554,cloudflare.com,77,dnscrypt,,,20.47276496887207,,True
2025-09-02T08:54:05.723574,cloudflare.com,78,dnscrypt,,,20.08509635925293,,True
2025-09-02T08:54:05.723594,cloudflare.com,79,dnscrypt,,,23.30780029296875,,True
2025-09-02T08:54:05.723615,cloudflare.com,80,dnscrypt,,,20.416259765625,,True
2025-09-02T08:54:05.723635,cloudflare.com,81,dnscrypt,,,43.001651763916016,,True
2025-09-02T08:54:05.723656,cloudflare.com,82,dnscrypt,,,20.728111267089844,,True
2025-09-02T08:54:05.723676,cloudflare.com,83,dnscrypt,,,21.60358428955078,,True
2025-09-02T08:54:05.723696,cloudflare.com,84,dnscrypt,,,21.527767181396484,,True
